date,datetime,cash_type,card,money,coffee_name
20-04-2024,20-04-2024 18:27,card,ANON-0000-0000-0127,37.72,Cappuccino
20-04-2024,20-04-2024 18:28,card,ANON-0000-0000-0127,37.72,Cappuccino
20-04-2024,20-04-2024 19:30,card,ANON-0000-0000-0128,37.72,Latte
21-04-2024,21-04-2024 11:16,card,ANON-0000-0000-0001,37.72,Latte
21-04-2024,21-04-2024 14:15,card,ANON-0000-0000-0099,27.92,Americano
21-04-2024,21-04-2024 17:09,cash,,39,Cappuccino
22-04-2024,22-04-2024 11:09,card,ANON-0000-0000-0012,27.92,Americano
22-04-2024,22-04-2024 11:29,card,ANON-0000-0000-0129,32.82,Americano with Milk
22-04-2024,22-04-2024 18:40,cash,,39,Latte
22-04-2024,22-04-2024 19:39,card,ANON-0000-0000-0009,37.72,Latte
22-04-2024,22-04-2024 20:02,cash,,39,Cappuccino
23-04-2024,23-04-2024 14:22,card,ANON-0000-0000-0025,37.72,Cappuccino
23-04-2024,23-04-2024 14:23,card,ANON-0000-0000-0024,32.82,Americano with Milk
23-04-2024,23-04-2024 14:24,card,ANON-0000-0000-0009,37.72,Cappuccino
23-04-2024,23-04-2024 19:42,card,ANON-0000-0000-0130,32.82,Americano with Milk
23-04-2024,23-04-2024 19:43,card,ANON-0000-0000-0130,32.82,Americano with Milk
24-04-2024,24-04-2024 10:19,card,ANON-0000-0000-0001,37.72,Latte
24-04-2024,24-04-2024 10:21,card,ANON-0000-0000-0131,32.82,Americano with Milk
24-04-2024,24-04-2024 11:23,card,ANON-0000-0000-0132,32.82,Americano with Milk
24-04-2024,24-04-2024 11:33,card,ANON-0000-0000-0133,32.82,Americano with Milk
24-04-2024,24-04-2024 12:39,card,ANON-0000-0000-0059,32.82,Americano with Milk
24-04-2024,24-04-2024 16:39,card,ANON-0000-0000-0009,32.82,Americano with Milk
24-04-2024,24-04-2024 19:39,card,ANON-0000-0000-0134,32.82,Americano with Milk
24-04-2024,24-04-2024 19:40,card,ANON-0000-0000-0134,37.72,Cappuccino
25-04-2024,25-04-2024 10:46,card,ANON-0000-0000-0135,27.92,Americano
25-04-2024,25-04-2024 15:18,card,ANON-0000-0000-0009,37.72,Latte
25-04-2024,25-04-2024 17:09,card,ANON-0000-0000-0012,27.92,Americano
25-04-2024,25-04-2024 17:10,card,ANON-0000-0000-0012,27.92,Americano
26-04-2024,26-04-2024 10:12,card,ANON-0000-0000-0001,37.72,Latte
26-04-2024,26-04-2024 12:01,card,ANON-0000-0000-0136,37.72,Latte
26-04-2024,26-04-2024 13:31,card,ANON-0000-0000-0137,37.72,Cappuccino
26-04-2024,26-04-2024 15:32,card,ANON-0000-0000-0012,27.92,Americano
26-04-2024,26-04-2024 15:33,card,ANON-0000-0000-0012,27.92,Americano
26-04-2024,26-04-2024 16:23,card,ANON-0000-0000-0138,27.92,Cortado
26-04-2024,26-04-2024 16:24,card,ANON-0000-0000-0139,27.92,Americano
26-04-2024,26-04-2024 19:32,card,ANON-0000-0000-0009,37.72,Hot Chocolate
26-04-2024,26-04-2024 19:33,card,ANON-0000-0000-0009,37.72,Cocoa
27-04-2024,27-04-2024 15:27,card,ANON-0000-0000-0009,37.72,Cappuccino
28-04-2024,28-04-2024 10:32,card,ANON-0000-0000-0001,37.72,Latte
28-04-2024,28-04-2024 12:30,card,ANON-0000-0000-0140,37.72,Cappuccino
28-04-2024,28-04-2024 18:27,card,ANON-0000-0000-0012,27.92,Americano
28-04-2024,28-04-2024 18:28,card,ANON-0000-0000-0012,27.92,Americano
28-04-2024,28-04-2024 18:29,card,ANON-0000-0000-0019,37.72,Latte
29-04-2024,29-04-2024 11:26,card,ANON-0000-0000-0141,27.92,Cortado
29-04-2024,29-04-2024 13:27,card,ANON-0000-0000-0003,27.92,Americano
29-04-2024,29-04-2024 13:28,card,ANON-0000-0000-0003,27.92,Cortado
29-04-2024,29-04-2024 13:53,card,ANON-0000-0000-0141,27.92,Cortado
29-04-2024,29-04-2024 13:54,card,ANON-0000-0000-0141,32.82,Americano with Milk
29-04-2024,29-04-2024 18:37,card,ANON-0000-0000-0140,37.72,Cappuccino
29-04-2024,29-04-2024 19:12,card,ANON-0000-0000-0134,37.72,Cappuccino
29-04-2024,29-04-2024 19:13,card,ANON-0000-0000-0134,37.72,Cappuccino
30-04-2024,30-04-2024 10:16,card,ANON-0000-0000-0142,37.72,Latte
30-04-2024,30-04-2024 10:34,card,ANON-0000-0000-0142,32.82,Americano with Milk
30-04-2024,30-04-2024 10:35,card,ANON-0000-0000-0142,32.82,Americano with Milk
30-04-2024,30-04-2024 13:41,card,ANON-0000-0000-0142,27.92,Americano
30-04-2024,30-04-2024 13:43,card,ANON-0000-0000-0142,32.82,Americano with Milk
30-04-2024,30-04-2024 19:19,card,ANON-0000-0000-0142,37.72,Cappuccino
30-04-2024,30-04-2024 19:30,card,ANON-0000-0000-0142,32.82,Americano with Milk
30-04-2024,30-04-2024 19:31,card,ANON-0000-0000-0142,37.72,Latte
02-05-2024,02-05-2024 10:33,card,ANON-0000-0000-0143,27.92,Americano
02-05-2024,02-05-2024 11:29,cash,,39,Latte
02-05-2024,02-05-2024 13:49,card,ANON-0000-0000-0133,32.82,Americano with Milk
02-05-2024,02-05-2024 18:36,card,ANON-0000-0000-0144,37.72,Cappuccino
02-05-2024,02-05-2024 18:41,card,ANON-0000-0000-0024,32.82,Americano with Milk
02-05-2024,02-05-2024 19:18,card,ANON-0000-0000-0145,37.72,Latte
02-05-2024,02-05-2024 19:19,card,ANON-0000-0000-0145,37.72,Cappuccino
03-05-2024,03-05-2024 10:11,cash,,39,Latte
03-05-2024,03-05-2024 14:30,card,ANON-0000-0000-0146,37.72,Latte
03-05-2024,03-05-2024 17:03,card,ANON-0000-0000-0147,37.72,Latte
06-05-2024,06-05-2024 10:05,card,ANON-0000-0000-0148,27.92,Americano
06-05-2024,06-05-2024 10:06,card,ANON-0000-0000-0149,37.72,Cappuccino
06-05-2024,06-05-2024 10:08,card,ANON-0000-0000-0149,32.82,Americano with Milk
06-05-2024,06-05-2024 10:09,card,ANON-0000-0000-0150,27.92,Americano
06-05-2024,06-05-2024 10:39,card,ANON-0000-0000-0141,27.92,Cortado
06-05-2024,06-05-2024 11:34,cash,,29,Americano
06-05-2024,06-05-2024 13:18,card,ANON-0000-0000-0148,27.92,Cortado
06-05-2024,06-05-2024 13:19,card,ANON-0000-0000-0148,27.92,Americano
06-05-2024,06-05-2024 19:18,card,ANON-0000-0000-0151,37.72,Cappuccino
06-05-2024,06-05-2024 19:19,card,ANON-0000-0000-0151,37.72,Cappuccino
07-05-2024,07-05-2024 10:44,card,ANON-0000-0000-0148,37.72,Cocoa
07-05-2024,07-05-2024 11:21,card,ANON-0000-0000-0141,27.92,Cortado
07-05-2024,07-05-2024 13:23,card,ANON-0000-0000-0077,27.92,Cortado
07-05-2024,07-05-2024 16:42,card,ANON-0000-0000-0148,37.72,Cocoa
07-05-2024,07-05-2024 16:55,card,ANON-0000-0000-0152,27.92,Americano
07-05-2024,07-05-2024 17:37,card,ANON-0000-0000-0153,37.72,Cappuccino
07-05-2024,07-05-2024 17:38,card,ANON-0000-0000-0153,37.72,Latte
07-05-2024,07-05-2024 18:35,cash,,34,Americano with Milk
07-05-2024,07-05-2024 19:12,card,ANON-0000-0000-0154,37.72,Cappuccino
07-05-2024,07-05-2024 19:13,card,ANON-0000-0000-0154,37.72,Cappuccino
08-05-2024,08-05-2024 10:07,card,ANON-0000-0000-0001,37.72,Latte
09-05-2024,09-05-2024 12:54,card,ANON-0000-0000-0155,37.72,Cappuccino
09-05-2024,09-05-2024 13:03,card,ANON-0000-0000-0156,27.92,Americano
09-05-2024,09-05-2024 13:04,card,ANON-0000-0000-0156,37.72,Latte
09-05-2024,09-05-2024 13:06,card,ANON-0000-0000-0156,37.72,Latte
09-05-2024,09-05-2024 13:07,card,ANON-0000-0000-0156,37.72,Latte
09-05-2024,09-05-2024 16:55,card,ANON-0000-0000-0118,27.92,Americano
09-05-2024,09-05-2024 16:56,card,ANON-0000-0000-0118,27.92,Americano
09-05-2024,09-05-2024 18:01,card,ANON-0000-0000-0157,27.92,Americano
09-05-2024,09-05-2024 18:13,card,ANON-0000-0000-0143,32.82,Americano with Milk
10-05-2024,10-05-2024 10:09,cash,,39,Latte
10-05-2024,10-05-2024 15:46,card,ANON-0000-0000-0158,37.72,Latte
10-05-2024,10-05-2024 15:47,card,ANON-0000-0000-0158,37.72,Latte
10-05-2024,10-05-2024 16:20,cash,,34,Americano with Milk
11-05-2024,11-05-2024 11:39,card,ANON-0000-0000-0069,37.72,Latte
11-05-2024,11-05-2024 17:02,cash,,39,Latte
11-05-2024,11-05-2024 17:20,card,ANON-0000-0000-0009,32.82,Americano with Milk
11-05-2024,11-05-2024 17:21,card,ANON-0000-0000-0026,37.72,Cocoa
11-05-2024,11-05-2024 17:23,card,ANON-0000-0000-0040,37.72,Cappuccino
11-05-2024,11-05-2024 17:28,card,ANON-0000-0000-0012,32.82,Americano with Milk
11-05-2024,11-05-2024 18:35,card,ANON-0000-0000-0115,37.72,Cappuccino
11-05-2024,11-05-2024 19:38,card,ANON-0000-0000-0159,37.72,Latte
12-05-2024,12-05-2024 10:20,card,ANON-0000-0000-0001,37.72,Latte
12-05-2024,12-05-2024 13:24,card,ANON-0000-0000-0160,37.72,Latte
12-05-2024,12-05-2024 13:27,card,ANON-0000-0000-0161,27.92,Americano
12-05-2024,12-05-2024 15:16,card,ANON-0000-0000-0077,37.72,Latte
12-05-2024,12-05-2024 15:38,card,ANON-0000-0000-0162,32.82,Americano with Milk
12-05-2024,12-05-2024 15:52,card,ANON-0000-0000-0163,32.82,Americano with Milk
12-05-2024,12-05-2024 16:04,card,ANON-0000-0000-0012,32.82,Americano with Milk
12-05-2024,12-05-2024 19:41,card,ANON-0000-0000-0009,32.82,Americano with Milk
13-05-2024,13-05-2024 11:03,card,ANON-0000-0000-0164,32.82,Americano with Milk
13-05-2024,13-05-2024 15:31,cash,,29,Americano
13-05-2024,13-05-2024 15:31,cash,,29,Americano
14-05-2024,14-05-2024 08:38,card,ANON-0000-0000-0012,27.92,Americano
14-05-2024,14-05-2024 08:39,card,ANON-0000-0000-0012,27.92,Americano
14-05-2024,14-05-2024 08:40,card,ANON-0000-0000-0012,27.92,Americano
14-05-2024,14-05-2024 10:19,card,ANON-0000-0000-0012,37.72,Cappuccino
14-05-2024,14-05-2024 11:32,card,ANON-0000-0000-0165,37.72,Latte
14-05-2024,14-05-2024 11:34,card,ANON-0000-0000-0165,37.72,Cappuccino
14-05-2024,14-05-2024 14:04,card,ANON-0000-0000-0025,37.72,Cappuccino
14-05-2024,14-05-2024 14:06,card,ANON-0000-0000-0009,32.82,Americano with Milk
14-05-2024,14-05-2024 15:01,card,ANON-0000-0000-0040,27.92,Americano
14-05-2024,14-05-2024 16:57,card,ANON-0000-0000-0166,32.82,Americano with Milk
14-05-2024,14-05-2024 16:59,card,ANON-0000-0000-0166,37.72,Cappuccino
14-05-2024,14-05-2024 22:51,card,ANON-0000-0000-0167,37.72,Hot Chocolate
15-05-2024,15-05-2024 08:40,card,ANON-0000-0000-0168,37.72,Latte
15-05-2024,15-05-2024 11:14,card,ANON-0000-0000-0012,23.02,Espresso
15-05-2024,15-05-2024 11:19,card,ANON-0000-0000-0012,27.92,Americano
15-05-2024,15-05-2024 13:34,card,ANON-0000-0000-0003,27.92,Americano
15-05-2024,15-05-2024 13:35,card,ANON-0000-0000-0003,27.92,Americano
15-05-2024,15-05-2024 13:36,card,ANON-0000-0000-0003,27.92,Americano
15-05-2024,15-05-2024 13:55,card,ANON-0000-0000-0164,32.82,Americano with Milk
15-05-2024,15-05-2024 14:38,cash,,29,Americano
15-05-2024,15-05-2024 14:38,card,ANON-0000-0000-0169,27.92,Cortado
15-05-2024,15-05-2024 14:39,card,ANON-0000-0000-0012,27.92,Cortado
15-05-2024,15-05-2024 17:28,card,ANON-0000-0000-0170,23.02,Espresso
15-05-2024,15-05-2024 20:20,card,ANON-0000-0000-0171,37.72,Cappuccino
16-05-2024,16-05-2024 10:38,card,ANON-0000-0000-0097,32.82,Americano with Milk
16-05-2024,16-05-2024 10:39,card,ANON-0000-0000-0172,32.82,Americano with Milk
16-05-2024,16-05-2024 11:42,cash,,39,Latte
16-05-2024,16-05-2024 11:44,cash,,39,Cappuccino
16-05-2024,16-05-2024 12:14,card,ANON-0000-0000-0173,32.82,Americano with Milk
16-05-2024,16-05-2024 15:15,card,ANON-0000-0000-0174,37.72,Hot Chocolate
16-05-2024,16-05-2024 17:44,card,ANON-0000-0000-0069,37.72,Latte
16-05-2024,16-05-2024 18:12,card,ANON-0000-0000-0175,37.72,Hot Chocolate
16-05-2024,16-05-2024 18:13,card,ANON-0000-0000-0175,37.72,Latte
17-05-2024,17-05-2024 09:00,card,ANON-0000-0000-0033,27.92,Americano
17-05-2024,17-05-2024 11:30,card,ANON-0000-0000-0164,32.82,Americano with Milk
17-05-2024,17-05-2024 14:58,cash,,34,Americano with Milk
17-05-2024,17-05-2024 19:55,card,ANON-0000-0000-0012,32.82,Americano with Milk
17-05-2024,17-05-2024 19:56,card,ANON-0000-0000-0009,37.72,Cappuccino
17-05-2024,17-05-2024 20:37,card,ANON-0000-0000-0176,37.72,Cappuccino
17-05-2024,17-05-2024 22:34,card,ANON-0000-0000-0177,27.92,Americano
17-05-2024,17-05-2024 22:36,card,ANON-0000-0000-0178,37.72,Latte
17-05-2024,17-05-2024 22:37,card,ANON-0000-0000-0179,37.72,Latte
18-05-2024,18-05-2024 08:01,card,ANON-0000-0000-0180,37.72,Cappuccino
18-05-2024,18-05-2024 08:02,card,ANON-0000-0000-0180,37.72,Cappuccino
18-05-2024,18-05-2024 11:15,card,ANON-0000-0000-0181,32.82,Americano with Milk
18-05-2024,18-05-2024 16:48,card,ANON-0000-0000-0172,32.82,Americano with Milk
18-05-2024,18-05-2024 16:49,card,ANON-0000-0000-0097,32.82,Americano with Milk
18-05-2024,18-05-2024 19:58,card,ANON-0000-0000-0040,32.82,Americano with Milk
18-05-2024,18-05-2024 20:22,card,ANON-0000-0000-0009,37.72,Latte
18-05-2024,18-05-2024 22:05,cash,,39,Cappuccino
19-05-2024,19-05-2024 07:58,card,ANON-0000-0000-0182,27.92,Americano
19-05-2024,19-05-2024 07:59,card,ANON-0000-0000-0182,27.92,Americano
19-05-2024,19-05-2024 08:00,card,ANON-0000-0000-0183,37.72,Cappuccino
19-05-2024,19-05-2024 09:28,cash,,24,Espresso
19-05-2024,19-05-2024 12:14,card,ANON-0000-0000-0184,32.82,Americano with Milk
19-05-2024,19-05-2024 14:43,card,ANON-0000-0000-0012,27.92,Americano
19-05-2024,19-05-2024 15:58,card,ANON-0000-0000-0185,32.82,Americano with Milk
19-05-2024,19-05-2024 18:12,card,ANON-0000-0000-0186,32.82,Americano with Milk
19-05-2024,19-05-2024 18:13,card,ANON-0000-0000-0186,23.02,Espresso
19-05-2024,19-05-2024 18:16,card,ANON-0000-0000-0186,37.72,Hot Chocolate
19-05-2024,19-05-2024 19:51,card,ANON-0000-0000-0187,37.72,Cappuccino
19-05-2024,19-05-2024 21:15,card,ANON-0000-0000-0188,37.72,Cappuccino
19-05-2024,19-05-2024 21:18,card,ANON-0000-0000-0189,37.72,Cappuccino
20-05-2024,20-05-2024 10:05,card,ANON-0000-0000-0190,32.82,Americano with Milk
20-05-2024,20-05-2024 10:17,card,ANON-0000-0000-0191,37.72,Latte
20-05-2024,20-05-2024 10:58,card,ANON-0000-0000-0001,37.72,Latte
20-05-2024,20-05-2024 11:15,card,ANON-0000-0000-0143,27.92,Americano
20-05-2024,20-05-2024 11:16,card,ANON-0000-0000-0143,27.92,Americano
20-05-2024,20-05-2024 13:27,card,ANON-0000-0000-0003,27.92,Americano
20-05-2024,20-05-2024 13:28,card,ANON-0000-0000-0003,27.92,Americano
20-05-2024,20-05-2024 14:13,card,ANON-0000-0000-0192,32.82,Americano with Milk
20-05-2024,20-05-2024 14:14,card,ANON-0000-0000-0192,37.72,Cappuccino
20-05-2024,20-05-2024 14:32,cash,,29,Americano
20-05-2024,20-05-2024 17:12,card,ANON-0000-0000-0120,37.72,Latte
20-05-2024,20-05-2024 17:13,card,ANON-0000-0000-0193,37.72,Latte
20-05-2024,20-05-2024 20:36,card,ANON-0000-0000-0194,32.82,Americano with Milk
20-05-2024,20-05-2024 20:37,card,ANON-0000-0000-0194,37.72,Cocoa
20-05-2024,20-05-2024 20:46,card,ANON-0000-0000-0195,27.92,Cortado
20-05-2024,20-05-2024 21:36,card,ANON-0000-0000-0012,32.82,Americano with Milk
20-05-2024,20-05-2024 21:37,card,ANON-0000-0000-0012,32.82,Americano with Milk
21-05-2024,21-05-2024 08:27,card,ANON-0000-0000-0196,37.72,Latte
21-05-2024,21-05-2024 09:43,cash,,29,Americano
21-05-2024,21-05-2024 09:44,cash,,34,Americano with Milk
21-05-2024,21-05-2024 09:46,cash,,39,Cocoa
21-05-2024,21-05-2024 10:05,cash,,39,Latte
21-05-2024,21-05-2024 16:10,card,ANON-0000-0000-0197,37.72,Latte
21-05-2024,21-05-2024 18:13,card,ANON-0000-0000-0012,23.02,Espresso
21-05-2024,21-05-2024 19:11,card,ANON-0000-0000-0198,37.72,Cappuccino
21-05-2024,21-05-2024 20:13,card,ANON-0000-0000-0199,37.72,Cappuccino
22-05-2024,22-05-2024 09:34,card,ANON-0000-0000-0200,37.72,Cappuccino
22-05-2024,22-05-2024 10:49,card,ANON-0000-0000-0191,32.82,Americano with Milk
22-05-2024,22-05-2024 11:18,card,ANON-0000-0000-0141,27.92,Cortado
22-05-2024,22-05-2024 11:34,card,ANON-0000-0000-0097,32.82,Americano with Milk
22-05-2024,22-05-2024 12:29,card,ANON-0000-0000-0012,27.92,Americano
22-05-2024,22-05-2024 12:30,card,ANON-0000-0000-0012,27.92,Americano
22-05-2024,22-05-2024 14:00,card,ANON-0000-0000-0009,32.82,Americano with Milk
22-05-2024,22-05-2024 19:24,card,ANON-0000-0000-0134,37.72,Cappuccino
22-05-2024,22-05-2024 19:25,card,ANON-0000-0000-0134,37.72,Cappuccino
22-05-2024,22-05-2024 21:23,card,ANON-0000-0000-0180,37.72,Hot Chocolate
22-05-2024,22-05-2024 21:24,card,ANON-0000-0000-0180,37.72,Cappuccino
23-05-2024,23-05-2024 10:10,card,ANON-0000-0000-0201,37.72,Cappuccino
23-05-2024,23-05-2024 12:22,card,ANON-0000-0000-0202,23.02,Espresso
23-05-2024,23-05-2024 15:55,card,ANON-0000-0000-0180,37.72,Cappuccino
23-05-2024,23-05-2024 15:56,card,ANON-0000-0000-0203,37.72,Cappuccino
23-05-2024,23-05-2024 16:18,card,ANON-0000-0000-0180,37.72,Cappuccino
23-05-2024,23-05-2024 16:41,card,ANON-0000-0000-0077,37.72,Latte
23-05-2024,23-05-2024 17:14,card,ANON-0000-0000-0153,37.72,Cappuccino
23-05-2024,23-05-2024 17:15,card,ANON-0000-0000-0153,37.72,Latte
23-05-2024,23-05-2024 19:03,card,ANON-0000-0000-0204,27.92,Cortado
23-05-2024,23-05-2024 19:17,card,ANON-0000-0000-0134,37.72,Cappuccino
23-05-2024,23-05-2024 19:18,card,ANON-0000-0000-0205,37.72,Cappuccino
23-05-2024,23-05-2024 19:42,card,ANON-0000-0000-0206,37.72,Cappuccino
23-05-2024,23-05-2024 20:15,card,ANON-0000-0000-0207,37.72,Cappuccino
23-05-2024,23-05-2024 20:16,card,ANON-0000-0000-0207,37.72,Latte
23-05-2024,23-05-2024 22:48,card,ANON-0000-0000-0208,32.82,Americano with Milk
23-05-2024,23-05-2024 22:55,cash,,39,Hot Chocolate
24-05-2024,24-05-2024 11:11,card,ANON-0000-0000-0141,27.92,Cortado
24-05-2024,24-05-2024 11:15,card,ANON-0000-0000-0012,27.92,Americano
24-05-2024,24-05-2024 11:16,card,ANON-0000-0000-0012,27.92,Americano
24-05-2024,24-05-2024 16:07,card,ANON-0000-0000-0081,37.72,Hot Chocolate
24-05-2024,24-05-2024 18:17,card,ANON-0000-0000-0209,27.92,Cortado
24-05-2024,24-05-2024 18:18,card,ANON-0000-0000-0209,27.92,Cortado
24-05-2024,24-05-2024 22:30,card,ANON-0000-0000-0210,32.82,Americano with Milk
25-05-2024,25-05-2024 07:40,cash,,29,Americano
25-05-2024,25-05-2024 12:13,card,ANON-0000-0000-0211,37.72,Latte
25-05-2024,25-05-2024 12:40,cash,,29,Americano
25-05-2024,25-05-2024 12:42,card,ANON-0000-0000-0212,32.82,Americano with Milk
25-05-2024,25-05-2024 12:43,card,ANON-0000-0000-0212,32.82,Americano with Milk
25-05-2024,25-05-2024 12:58,card,ANON-0000-0000-0213,32.82,Americano with Milk
25-05-2024,25-05-2024 16:47,card,ANON-0000-0000-0040,32.82,Americano with Milk
25-05-2024,25-05-2024 16:48,card,ANON-0000-0000-0040,27.92,Americano
26-05-2024,26-05-2024 10:20,card,ANON-0000-0000-0001,37.72,Latte
26-05-2024,26-05-2024 14:24,card,ANON-0000-0000-0214,32.82,Americano with Milk
26-05-2024,26-05-2024 14:26,card,ANON-0000-0000-0215,27.92,Cortado
26-05-2024,26-05-2024 14:40,card,ANON-0000-0000-0216,32.82,Americano with Milk
26-05-2024,26-05-2024 17:19,card,ANON-0000-0000-0217,37.72,Cappuccino
26-05-2024,26-05-2024 18:09,card,ANON-0000-0000-0218,37.72,Hot Chocolate
26-05-2024,26-05-2024 18:11,card,ANON-0000-0000-0218,37.72,Hot Chocolate
26-05-2024,26-05-2024 18:13,card,ANON-0000-0000-0218,27.92,Americano
26-05-2024,26-05-2024 18:39,card,ANON-0000-0000-0219,37.72,Latte
26-05-2024,26-05-2024 20:59,card,ANON-0000-0000-0220,37.72,Hot Chocolate
26-05-2024,26-05-2024 21:00,card,ANON-0000-0000-0220,37.72,Cappuccino
26-05-2024,26-05-2024 21:02,card,ANON-0000-0000-0221,27.92,Cortado
26-05-2024,26-05-2024 21:03,card,ANON-0000-0000-0222,37.72,Cappuccino
26-05-2024,26-05-2024 21:04,card,ANON-0000-0000-0221,37.72,Latte
26-05-2024,26-05-2024 21:06,card,ANON-0000-0000-0223,37.72,Cappuccino
27-05-2024,27-05-2024 11:34,card,ANON-0000-0000-0012,27.92,Americano
27-05-2024,27-05-2024 14:05,card,ANON-0000-0000-0224,32.82,Americano with Milk
27-05-2024,27-05-2024 14:06,card,ANON-0000-0000-0224,37.72,Cocoa
27-05-2024,27-05-2024 15:11,card,ANON-0000-0000-0225,27.92,Americano
27-05-2024,27-05-2024 15:14,card,ANON-0000-0000-0225,27.92,Americano
27-05-2024,27-05-2024 17:50,card,ANON-0000-0000-0203,37.72,Latte
27-05-2024,27-05-2024 18:00,card,ANON-0000-0000-0226,27.92,Americano
27-05-2024,27-05-2024 19:16,card,ANON-0000-0000-0227,37.72,Latte
27-05-2024,27-05-2024 19:17,card,ANON-0000-0000-0228,37.72,Latte
27-05-2024,27-05-2024 21:29,card,ANON-0000-0000-0192,32.82,Americano with Milk
27-05-2024,27-05-2024 21:30,card,ANON-0000-0000-0206,37.72,Cappuccino
28-05-2024,28-05-2024 08:37,card,ANON-0000-0000-0012,32.82,Americano with Milk
28-05-2024,28-05-2024 09:20,card,ANON-0000-0000-0097,32.82,Americano with Milk
28-05-2024,28-05-2024 11:48,card,ANON-0000-0000-0229,37.72,Cappuccino
28-05-2024,28-05-2024 13:14,card,ANON-0000-0000-0230,37.72,Cappuccino
28-05-2024,28-05-2024 14:10,card,ANON-0000-0000-0194,37.72,Cocoa
28-05-2024,28-05-2024 16:25,card,ANON-0000-0000-0141,27.92,Cortado
28-05-2024,28-05-2024 17:21,cash,,39,Cappuccino
28-05-2024,28-05-2024 19:09,card,ANON-0000-0000-0231,27.92,Americano
28-05-2024,28-05-2024 19:10,card,ANON-0000-0000-0231,37.72,Latte
28-05-2024,28-05-2024 20:24,card,ANON-0000-0000-0009,32.82,Americano with Milk
28-05-2024,28-05-2024 20:50,card,ANON-0000-0000-0012,27.92,Americano
29-05-2024,29-05-2024 09:14,card,ANON-0000-0000-0232,37.72,Latte
29-05-2024,29-05-2024 10:48,cash,,39,Latte
29-05-2024,29-05-2024 11:14,card,ANON-0000-0000-0233,37.72,Hot Chocolate
29-05-2024,29-05-2024 15:10,card,ANON-0000-0000-0234,27.92,Americano
29-05-2024,29-05-2024 15:22,card,ANON-0000-0000-0235,37.72,Latte
29-05-2024,29-05-2024 15:45,card,ANON-0000-0000-0236,37.72,Cappuccino
29-05-2024,29-05-2024 16:45,card,ANON-0000-0000-0237,37.72,Latte
29-05-2024,29-05-2024 18:24,card,ANON-0000-0000-0238,27.92,Cortado
29-05-2024,29-05-2024 18:24,card,ANON-0000-0000-0238,37.72,Latte
29-05-2024,29-05-2024 20:30,card,ANON-0000-0000-0239,37.72,Hot Chocolate
29-05-2024,29-05-2024 20:32,card,ANON-0000-0000-0240,37.72,Cocoa
30-05-2024,30-05-2024 08:29,card,ANON-0000-0000-0241,37.72,Cappuccino
30-05-2024,30-05-2024 08:30,card,ANON-0000-0000-0241,37.72,Latte
30-05-2024,30-05-2024 08:37,card,ANON-0000-0000-0242,32.82,Americano with Milk
30-05-2024,30-05-2024 09:47,card,ANON-0000-0000-0001,37.72,Latte
30-05-2024,30-05-2024 14:56,card,ANON-0000-0000-0097,32.82,Americano with Milk
30-05-2024,30-05-2024 15:16,card,ANON-0000-0000-0243,23.02,Espresso
30-05-2024,30-05-2024 15:17,card,ANON-0000-0000-0012,23.02,Espresso
30-05-2024,30-05-2024 19:53,card,ANON-0000-0000-0206,37.72,Cappuccino
30-05-2024,30-05-2024 20:31,card,ANON-0000-0000-0244,37.72,Latte
30-05-2024,30-05-2024 20:46,card,ANON-0000-0000-0009,37.72,Hot Chocolate
30-05-2024,30-05-2024 20:47,card,ANON-0000-0000-0009,32.82,Americano with Milk
31-05-2024,31-05-2024 07:53,card,ANON-0000-0000-0245,32.82,Americano with Milk
31-05-2024,31-05-2024 09:21,card,ANON-0000-0000-0246,37.72,Latte
31-05-2024,31-05-2024 09:23,cash,,39,Latte
31-05-2024,31-05-2024 10:38,card,ANON-0000-0000-0247,37.72,Hot Chocolate
31-05-2024,31-05-2024 10:39,card,ANON-0000-0000-0248,37.72,Cocoa
31-05-2024,31-05-2024 14:50,card,ANON-0000-0000-0249,32.82,Americano with Milk
31-05-2024,31-05-2024 18:23,card,ANON-0000-0000-0250,37.72,Latte
